RETAIL SALES,RETAIL SALES,RETAIL SALES,RETAIL SALES,RETAIL TRANSFERS,RETAIL TRANSFERS,RETAIL TRANSFERS,RETAIL TRANSFERS,WAREHOUSE SALES,WAREHOUSE SALES,WAREHOUSE SALES,WAREHOUSE SALES
196.32000000000016,0.15218604651162804,-0.09,9.77,222.52,0.17249612403100775,-0.92,14.0,3110.6000000000004,2.4113178294573645,-2.0,43.0
2657.7,9.491785714285713,0.0,93.83,2829.1800000000003,10.104214285714287,-1.0,84.0,1761.0100000000002,6.289321428571429,0.0,65.0
23.690000000000005,0.1462345679012346,0.0,3.07,19.5,0.12037037037037036,0.0,3.0,427.0,2.6358024691358026,-2.0,19.0
15.880000000000004,0.1654166666666667,0.0,1.4,8.83,0.09197916666666667,-0.17,3.0,537.92,5.603333333333333,0.0,47.0
82.15,1.6107843137254902,0.0,8.63,17.659999999999997,0.3462745098039215,-0.17,3.0,4.0,0.0784313725490196,0.0,1.0
3789.359999999997,0.6897269748816885,-0.11,93.75,4353.1,0.7923370950127412,-11.0,96.0,35945.96,6.542766654532217,-18.0,340.93
1872.8700000000008,3.4941604477611956,-0.25,66.07,2026.7000000000007,3.781156716417912,-0.08,87.0,2024.0,3.7761194029850746,0.0,65.0
2524.580000000001,4.745451127819551,0.0,40.61,2614.3199999999997,4.914135338345864,-0.17,50.0,504.0,0.9473684210526315,-1.0,67.0
29.5,1.6388888888888888,0.34,5.59,8.0,0.4444444444444444,0.0,1.0,0.0,0.0,0.0,0.0
232.51000000000002,11.6255,0.0,27.35,253.65999999999997,12.682999999999998,0.0,35.0,181.0,9.05,0.0,27.0
8.28,0.6369230769230769,0.0,2.55,10.0,0.7692307692307693,0.0,5.0,5.0,0.38461538461538464,0.0,2.0
0.72,0.12,0.08,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1754.9599999999996,15.128965517241376,0.0,111.45,1968.0,16.96551724137931,0.0,121.0,9477.93,81.70629310344827,0.0,367.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,1.0
658.7299999999999,7.238791208791207,-0.13,63.29,747.0,8.208791208791208,0.0,61.0,2494.5,27.412087912087912,-1.0,126.0
678.7099999999998,11.907192982456136,0.08,50.71,603.32,10.584561403508772,-0.02,51.0,111.0,1.9473684210526316,0.0,13.0
0.75,0.1875,0.08,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4699999999999998,0.49399999999999994,0.0,1.83,2.0,0.4,0.0,2.0,0.0,0.0,0.0,0.0
3.2,0.14545454545454548,0.0,0.73,3.0,0.13636363636363635,0.0,2.0,97.0,4.409090909090909,0.0,18.0
2413.1899999999982,3.1794334650856366,-0.77,47.16,3177.7200000000003,4.186719367588933,-1.0,112.0,2831.5,3.730566534914361,-3.0,179.0
159.08000000000004,0.5870110701107013,0.0,30.36,176.5,0.6512915129151291,-0.42,32.0,661.8299999999999,2.4421771217712176,0.0,19.0
35022.63000000003,27.14932558139537,0.0,738.0,39176.67,30.369511627906974,0.0,781.0,572623.4100000001,443.89411627906986,-3.0,9347.97
9429.610000000013,10.194172972972988,-0.17,268.78,10068.169999999998,10.884508108108106,-4.0,304.0,2384.66,2.578010810810811,-1.0,114.0
6.49,0.2317857142857143,0.08,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.625,0.0,3.0,17.0,1.0625,0.0,6.0,42.0,2.625,0.0,11.0
2310.2499999999973,0.542439539798074,0.0,28.94,2418.840000000001,0.567936135243015,-1.0,29.0,10115.660000000002,2.375125616341865,-4.0,85.0
875.6199999999999,15.636071428571427,0.0,46.18,968.1700000000001,17.28875,0.0,54.0,86.0,1.5357142857142858,0.0,30.0
0.25,0.017857142857142856,0.0,0.25,1.0,0.07142857142857142,0.0,1.0,216.75,15.482142857142858,1.0,33.0
3723.2999999999984,20.017741935483862,0.0,262.62,4221.67,22.69715053763441,0.0,278.96,14874.31,79.96940860215054,0.0,638.0
1147.4299999999998,9.253467741935482,0.0,101.0,1213.87,9.789274193548387,-3.08,90.0,507.0,4.088709677419355,0.0,36.0
0.97,0.194,0.08,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332.14000000000004,2.4422058823529413,0.0,45.9,314.69000000000005,2.31389705882353,-1.0,36.0,211.5,1.5551470588235294,0.0,21.0
1.2,0.013953488372093023,0.0,0.32,4.0,0.046511627906976744,0.0,4.0,118.0,1.372093023255814,0.0,3.0
6.48,0.2817391304347826,0.08,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920.7,5.648466257668712,0.0,37.0,1088.0,6.674846625766871,0.0,42.0,2234.0,13.705521472392638,-1.0,97.0
26.299999999999997,2.922222222222222,1.85,4.3,30.0,3.3333333333333335,0.0,7.0,0.0,0.0,0.0,0.0
14.340000000000002,0.4625806451612904,0.08,1.76,-0.32,-0.01032258064516129,-0.16,0.0,0.0,0.0,0.0,0.0
1.37,0.050740740740740746,0.0,0.4,1.0,0.037037037037037035,0.0,1.0,61.0,2.259259259259259,0.0,10.0
1110.6400000000003,10.577523809523813,0.0,55.99,1254.1000000000001,11.943809523809525,-0.08,67.92,912.0,8.685714285714285,0.0,77.0
1109.7900000000013,0.5711734431291824,-0.33,25.09,1221.98,0.6289140504374678,-0.84,58.0,5150.01,2.6505455481214617,-1.0,80.0
0.9000000000000001,0.15000000000000002,0.08,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.42,0.1594186046511628,0.0,6.8,31.33,0.18215116279069765,0.0,8.0,267.83000000000004,1.557151162790698,0.0,17.0
4330.0999999999985,12.30142045454545,0.0,190.0,4868.0,13.829545454545455,0.0,205.0,49815.91999999997,141.52249999999992,0.0,1166.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3855.4799999999996,20.291999999999998,0.0,227.9,4165.990000000001,21.92626315789474,0.0,237.0,4202.93,22.120684210526317,-2.0,241.0
1.0,0.3333333333333333,0.0,1.0,1.0,0.3333333333333333,0.0,1.0,36.0,12.0,2.0,25.0
250.09,2.7482417582417584,-1.0,17.27,251.58999999999995,2.764725274725274,0.0,21.0,19.0,0.2087912087912088,0.0,4.0
1157.0000000000018,2.3468559837728233,-1.49,35.89,1080.71,2.19210953346856,-2.0,36.0,743.92,1.5089655172413792,-1.0,23.0
24988.55,10.394571547420965,0.0,399.94,27125.039999999957,11.283294509151396,-7.0,451.0,4097.09,1.7042803660565724,-7.0,140.0
97.07999999999997,0.6105660377358488,0.0,8.56,162.25,1.020440251572327,0.0,20.0,252.0,1.5849056603773586,0.0,7.0
2.12,0.19272727272727275,0.0,0.66,2.0,0.18181818181818182,0.0,1.0,22.0,2.0,0.0,4.0
0.08,0.007272727272727273,0.0,0.08,0.0,0.0,0.0,0.0,41.92,3.810909090909091,0.0,9.0
20.55,0.3877358490566038,0.0,12.32,40.0,0.7547169811320755,0.0,30.0,76.0,1.4339622641509433,0.0,20.0
3.08,0.16210526315789475,0.0,1.07,16.0,0.8421052631578947,0.0,5.0,33.0,1.736842105263158,0.0,6.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.6666666666666667,1.0,2.0
1698.2300000000027,0.898534391534393,-1.0,30.37,1613.2800000000007,0.8535873015873019,-4.0,29.0,2395.13,1.2672645502645503,-1.0,28.0
490.38999999999993,5.161999999999999,0.0,45.53,543.51,5.721157894736842,-0.08,57.0,489.65999999999997,5.154315789473684,0.0,41.0
11514.640000000003,13.724243146603103,-0.17,152.19,12567.119999999997,14.978688915375443,-2.0,155.0,587.0,0.699642431466031,0.0,43.0
195.29000000000002,0.1216760124610592,0.0,10.47,210.42999999999998,0.13110903426791276,-0.75,12.92,5386.42,3.35602492211838,-2.0,36.0
120.10999999999983,0.12356995884773644,0.0,6.43,135.16,0.13905349794238683,-0.25,13.0,3180.33,3.2719444444444443,-1.0,41.0
1257.8200000000006,2.6259290187891455,-0.58,115.46,1236.3799999999999,2.581169102296451,-0.75,160.0,1461.9300000000003,3.0520459290187896,-1.0,283.0
10.919999999999998,0.8399999999999999,0.0,5.03,25.0,1.9230769230769231,0.0,8.0,19.0,1.4615384615384615,0.0,5.0
14.700000000000005,0.13125000000000003,0.0,1.07,10.83,0.09669642857142857,-0.17,2.0,129.0,1.1517857142857142,-1.0,8.0
4.0,1.3333333333333333,0.17,2.0,4.0,1.3333333333333333,0.0,4.0,0.0,0.0,0.0,0.0
9515.989999999974,3.3226222067039015,0.0,253.22,9489.9,3.313512569832402,-0.58,262.0,4174.43,1.457552374301676,-1.0,78.0
4133.589999999999,10.82091623036649,0.0,129.35,4516.0,11.821989528795811,-0.17,126.0,300.09000000000003,0.7855759162303666,0.0,13.0
13010.149999999849,1.321229816187656,-0.25,71.5,13022.180000000004,1.3224515080735253,-27.66,68.0,27864.189999999988,2.829713618360921,-3.0,537.92
14.739999999999998,1.4739999999999998,0.0,4.07,6.0,0.6,0.0,2.0,1.0,0.1,0.0,1.0
38.300000000000004,3.8300000000000005,0.0,7.83,37.0,3.7,0.0,8.0,4.0,0.4,0.0,3.0
7.200000000000001,0.21176470588235297,0.0,0.99,1.0,0.029411764705882353,0.0,1.0,1.0,0.029411764705882353,-1.0,1.0
2.77,0.30777777777777776,0.0,1.15,1.0,0.1111111111111111,0.0,1.0,49.0,5.444444444444445,1.0,13.0
13.950000000000003,0.2536363636363637,0.0,2.27,19.75,0.35909090909090907,0.0,3.0,140.59,2.5561818181818183,-1.0,30.0
200.23,5.720857142857143,0.0,28.13,205.51,5.871714285714286,0.0,39.0,152.0,4.3428571428571425,0.0,33.0
1811.8700000000028,1.0921458710066323,-0.41,107.36,2149.4700000000003,1.2956419529837253,-1.17,116.92,3164.4300000000003,1.9074321880650997,0.0,132.0
307.50999999999993,10.250333333333332,0.0,23.37,329.83,10.994333333333334,0.0,24.0,18.0,0.6,0.0,3.0
37.19,0.7437999999999999,0.0,4.25,28.5,0.57,0.0,5.0,908.92,18.1784,0.0,61.0
0.65,0.030952380952380953,0.0,0.25,0.0,0.0,0.0,0.0,18.0,0.8571428571428571,0.0,2.0
0.64,0.128,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212.71999999999997,14.181333333333331,0.0,37.54,238.0,15.866666666666667,2.0,33.0,20.0,1.3333333333333333,0.0,4.0
9.22,0.10131868131868133,0.0,2.0,5.92,0.06505494505494505,0.0,2.0,1228.92,13.504615384615386,0.0,113.0
229.22,9.550833333333333,0.0,35.62,300.59999999999997,12.524999999999999,0.0,37.92,164.0,6.833333333333333,0.0,26.0
2.26,0.15066666666666664,0.0,0.67,0.8300000000000001,0.05533333333333334,-1.0,1.0,0.0,0.0,0.0,0.0
772.3299999999999,9.19440476190476,0.0,130.93,805.84,9.593333333333334,-1.0,141.0,586.9200000000001,6.987142857142858,0.0,85.0
25772.62999999998,17.11330013280211,0.0,673.4,27819.679999999975,18.47256308100928,-2.0,855.0,5304.18,3.5220318725099604,-3.0,179.0
0.0,0.0,0.0,0.0,1.0,0.25,0.0,1.0,4.0,1.0,0.0,2.0
937.8100000000004,9.28524752475248,0.0,31.48,1016.92,10.068514851485148,0.0,33.0,703.0,6.96039603960396,0.0,88.0
83.55999999999995,0.8984946236559134,0.0,11.12,62.92,0.6765591397849463,0.0,8.0,113.0,1.2150537634408602,0.0,10.0
10.940000000000003,0.2735000000000001,0.0,2.29,11.0,0.275,0.0,4.0,51.0,1.275,0.0,9.0
268.15,3.886231884057971,0.0,23.39,287.0,4.159420289855072,0.0,24.0,61.0,0.8840579710144928,0.0,26.0
200.51000000000002,6.076060606060607,0.0,38.87,367.96000000000004,11.150303030303032,-0.04,99.0,47.0,1.4242424242424243,0.0,18.0
4167.449999999998,14.622631578947361,0.0,242.79,4683.0,16.431578947368422,0.0,281.0,22799.46,79.9981052631579,-45.0,688.96
8.950000000000001,0.19042553191489364,0.0,1.79,9.0,0.19148936170212766,0.0,5.0,62.0,1.3191489361702127,0.0,3.0
367.37,36.737,0.0,54.0,420.0,42.0,29.0,59.0,1381.71,138.171,0.0,189.0
2.33,0.5825,0.08,1.29,6.67,1.6675,0.0,6.67,0.0,0.0,0.0,0.0
127.93999999999998,2.5587999999999997,0.0,12.81,76.0,1.52,0.0,10.0,14.0,0.28,0.0,4.0
7842.309999999985,1.6629156064461377,-0.43,131.6,8110.8200000000015,1.7198515691263787,-2.0,127.0,14106.87,2.9912786259541986,-2.0,153.0
7.81,0.28925925925925927,0.0,2.55,3.0,0.1111111111111111,0.0,1.0,2.0,0.07407407407407407,0.0,1.0
1.95,0.39,0.08,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.5,0.7352941176470589,0.0,4.25,14.0,0.8235294117647058,0.0,4.0,181.0,10.647058823529411,2.0,25.0
18.349999999999998,1.0194444444444444,0.17,2.19,34.0,1.8888888888888888,0.0,12.0,0.0,0.0,0.0,0.0
642.6500000000001,21.42166666666667,0.0,44.71,742.96,24.765333333333334,13.0,44.0,1355.5,45.18333333333333,0.0,82.5
24.830000000000002,2.758888888888889,0.58,10.33,24.0,2.6666666666666665,0.0,13.0,397.0,44.111111111111114,14.0,106.0
294.82000000000005,3.4684705882352946,0.0,32.25,329.0,3.8705882352941177,0.0,26.0,2346.75,27.608823529411765,0.0,170.0
7828.860000000001,14.18271739130435,0.0,154.54,8655.260000000004,15.679818840579717,-0.08,159.84,6627.01,12.005452898550725,0.0,164.0
304.06999999999994,1.3336403508771928,0.0,13.21,324.01000000000005,1.4210964912280704,-0.17,20.0,208.0,0.9122807017543859,0.0,9.0
49.99000000000001,1.110888888888889,0.0,3.88,48.0,1.0666666666666667,0.0,6.0,0.0,0.0,0.0,0.0
2036.7399999999996,9.385898617511518,0.0,159.62,2188.66,10.085990783410137,0.0,187.0,250.83,1.155898617511521,0.0,14.0
4.85,0.3464285714285714,0.08,1.36,2.0,0.14285714285714285,0.0,2.0,0.0,0.0,0.0,0.0
61.45999999999998,0.8907246376811592,0.0,4.03,23.92,0.3466666666666667,-0.08,4.0,11.0,0.15942028985507245,0.0,2.0
1.21,0.20166666666666666,0.08,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1153.5900000000008,4.436884615384619,0.0,44.36,1244.7700000000004,4.787576923076925,-0.08,51.0,1024.75,3.941346153846154,-2.0,35.0
10522.609999999993,13.353565989847707,-0.08,139.08,11208.730000000001,14.224276649746194,-2.0,151.0,22063.840000000004,27.999796954314725,-7.0,541.0
292.79,8.872424242424243,0.0,20.5,323.0,9.787878787878787,0.0,21.0,949.5,28.772727272727273,0.0,56.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426.0,3.0869565217391304,1.0,23.0
161.75,3.6761363636363638,0.0,15.5,159.0,3.6136363636363638,0.0,18.0,746.25,16.960227272727273,0.0,58.0
72.57999999999991,0.2791538461538458,0.0,5.32,36.42,0.14007692307692307,-1.0,4.0,303.0,1.1653846153846155,0.0,8.0
513.8700000000001,4.894000000000001,0.0,37.54,572.0,5.447619047619048,0.0,38.0,1768.0,16.83809523809524,0.0,133.0
2686.0599999999986,9.230446735395184,0.0,121.77,2918.26,10.028384879725087,-0.83,112.0,57.84,0.19876288659793814,0.0,9.0
522.2400000000001,3.3476923076923084,0.0,48.72,507.34000000000003,3.2521794871794873,0.0,54.92,470.83,3.0181410256410257,0.0,57.0
0.73,0.06083333333333333,0.0,0.33,1.0,0.08333333333333333,0.0,1.0,17.0,1.4166666666666667,0.0,5.0
9.77,2.4425,0.73,4.27,24.0,6.0,1.0,16.0,0.0,0.0,0.0,0.0
7.010000000000002,0.11683333333333336,0.0,0.98,9.0,0.15,0.0,1.0,189.0,3.15,0.0,20.0
0.0,0.0,0.0,0.0,5.0,1.6666666666666667,1.0,2.0,0.0,0.0,0.0,0.0
86.45999999999991,0.5026744186046507,0.0,3.27,68.58,0.3987209302325581,-0.08,6.58,559.42,3.252441860465116,0.0,15.0
30.360000000000003,0.5145762711864408,0.0,4.04,60.0,1.0169491525423728,0.0,11.0,145.0,2.457627118644068,0.0,17.0
25758.15000000003,14.552627118644086,0.0,208.25,28462.049999999996,16.080254237288134,-3.0,221.0,26603.78,15.03038418079096,-2.0,221.0
0.9,0.05,0.0,0.74,0.0,0.0,0.0,0.0,173.0,9.61111111111111,0.0,28.0
7.060000000000001,0.14708333333333337,0.0,0.99,5.0,0.10416666666666667,0.0,2.0,21.0,0.4375,0.0,2.0
0.99,0.008684210526315789,0.0,0.99,0.0,0.0,0.0,0.0,1995.5,17.50438596491228,1.0,98.75
31.42999999999999,0.5820370370370368,0.0,4.79,16.090000000000003,0.29796296296296304,-1.83,4.0,34.0,0.6296296296296297,0.0,8.0
8.030000000000001,0.039950248756218915,0.0,0.97,4.34,0.021592039800995024,-0.08,1.0,706.79,3.5163681592039797,0.0,45.0
79.32999999999998,1.8888095238095235,-0.08,7.32,51.92,1.2361904761904763,0.0,11.0,87.0,2.0714285714285716,0.0,14.0
16701.419999999976,9.217119205298001,0.0,195.54,18061.289999999994,9.967599337748341,-2.0,211.0,12591.68,6.949050772626932,-1.0,142.0
178.87000000000003,2.4502739726027403,0.0,15.19,162.42999999999998,2.2250684931506846,-0.08,20.0,30.0,0.410958904109589,0.0,4.0
1014.6100000000015,1.3510119840213068,-0.83,24.21,1010.2699999999998,1.3452330226364844,-1.0,27.0,4134.040000000001,5.504713715046606,-1.0,55.0
81.23999999999997,0.5275324675324673,0.0,8.4,57.93000000000001,0.3761688311688312,-0.08,5.0,183.41,1.190974025974026,-1.0,19.0
168.49,16.849,0.0,25.0,187.0,18.7,11.0,24.0,747.75,74.775,0.0,96.0
2133.6600000000008,5.334150000000002,0.0,43.45,2240.42,5.60105,-0.5,60.0,628.83,1.5720750000000001,-1.0,87.0
0.24,0.24,0.24,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.13,0.08,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.960000000000001,0.35428571428571437,0.0,0.81,5.0,0.35714285714285715,0.0,3.0,21.0,1.5,0.0,4.0
174.14999999999998,0.4643999999999999,0.0,16.58,148.84,0.3969066666666667,-0.08,21.0,905.0,2.4133333333333336,0.0,22.0
52.03,5.203,0.0,10.31,70.92,7.0920000000000005,-0.08,25.0,1.0,0.1,0.0,1.0
0.42,0.42,0.42,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.080000000000002,0.43600000000000005,0.0,4.0,11.0,0.36666666666666664,0.0,4.0,201.0,6.7,0.0,37.0
0.16,0.05333333333333334,0.0,0.08,-0.5,-0.16666666666666666,-0.5,0.0,0.0,0.0,0.0,0.0
675.5399999999997,3.2168571428571417,0.0,18.67,559.68,2.665142857142857,-6.0,35.0,359.0,1.7095238095238094,0.0,12.0
18.93,0.38632653061224487,0.0,9.11,3.0,0.061224489795918366,0.0,2.0,62.0,1.2653061224489797,0.0,11.0
6.340000000000001,0.22642857142857145,0.0,0.99,8.0,0.2857142857142857,0.0,2.0,57.0,2.0357142857142856,0.0,10.0
31.68,1.6673684210526316,0.0,6.79,17.0,0.8947368421052632,0.0,4.0,0.0,0.0,0.0,0.0
0.24,0.08,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164.46999999999997,2.005731707317073,0.0,10.47,144.84,1.7663414634146342,-4.0,15.0,226.92000000000002,2.767317073170732,-2.0,39.0
560.73,12.460666666666667,0.0,42.0,643.0,14.28888888888889,0.0,50.0,1547.0,34.37777777777778,0.0,86.0
67.97000000000003,0.1614489311163896,0.0,3.2,70.83,0.16824228028503563,-0.17,8.0,631.6700000000001,1.5004038004750595,-1.0,10.0
0.5700000000000001,0.19000000000000003,0.08,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
771.7799999999999,4.410171428571428,0.0,32.73,702.6200000000001,4.014971428571429,-0.17,29.0,14.0,0.08,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,2.1818181818181817,1.0,6.0
0.32,0.16,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123.88000000000001,11.261818181818184,0.0,24.17,145.0,13.181818181818182,0.0,33.0,392.84000000000003,35.71272727272728,0.0,105.0
10813.729999999996,15.209184247538673,0.0,144.77,11900.249999999998,16.737341772151897,-0.17,166.0,692.8299999999999,0.9744444444444443,-1.0,28.0
37.85999999999997,0.30287999999999976,0.0,4.23,17.17,0.13736,-0.83,6.0,53.0,0.424,0.0,4.0
0.32,0.016842105263157894,0.0,0.16,0.0,0.0,0.0,0.0,77.0,4.052631578947368,0.0,15.0
445.87999999999994,4.458799999999999,0.0,27.55,484.08,4.8408,-1.0,45.0,20.0,0.2,0.0,6.0
150.45999999999995,0.8747674418604648,0.0,17.0,177.67999999999998,1.0330232558139534,0.0,26.0,505.91999999999996,2.941395348837209,-1.0,17.0
1.2400000000000002,0.17714285714285719,0.08,0.5,-1.58,-0.22571428571428573,-1.0,0.0,0.0,0.0,0.0,0.0
1058.6500000000005,1.369534282018112,-0.42,55.45,1047.3999999999999,1.3549805950840879,-0.5,53.0,2528.9000000000005,3.2715394566623552,-1.0,44.0
9628.349999999999,57.65479041916167,0.0,642.57,10851.17,64.97706586826348,0.0,711.96,53805.32,322.1875449101796,-1.0,1775.0
8.83,0.29433333333333334,0.0,2.24,11.25,0.375,0.0,2.0,16.0,0.5333333333333333,0.0,3.0
16.150000000000002,1.7944444444444447,0.0,4.87,20.67,2.296666666666667,-0.33,11.0,0.0,0.0,0.0,0.0
